trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8689F121959:2021-02-19T18:51:30Z,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87473009,5,,1,0,
OCESN8689F217704:2021-02-21T18:50:52Z,20:08:00,20:08:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8689F217704:2021-02-21T18:50:52Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87396002,1,,0,0,
OCESN8689F217704:2021-02-21T18:50:52Z,21:40:00,21:43:00,StopPoint:OCETGV INOUI-87478404,2,,0,0,
OCESN8689F217704:2021-02-21T18:50:52Z,22:01:00,22:03:00,StopPoint:OCETGV INOUI-87471508,3,,0,0,
OCESN8689F217704:2021-02-21T18:50:52Z,22:24:00,22:28:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN8689F217704:2021-02-21T18:50:52Z,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87473009,5,,1,0,
OCESN8689F221110:2021-02-19T18:51:30Z,20:08:00,20:08:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8689F221110:2021-02-19T18:51:30Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87396002,1,,0,0,
OCESN8689F221110:2021-02-19T18:51:30Z,21:40:00,21:43:00,StopPoint:OCETGV INOUI-87478404,2,,0,0,
OCESN8689F221110:2021-02-19T18:51:30Z,22:01:00,22:03:00,StopPoint:OCETGV INOUI-87471508,3,,0,0,
OCESN8689F221110:2021-02-19T18:51:30Z,22:24:00,22:24:00,StopPoint:OCETGV INOUI-87471003,4,,1,0,
OCESN8692F137930:2021-02-21T18:50:52Z,18:55:00,18:55:00,StopPoint:OCETGV-87473223,0,,0,1,
OCESN8692F137930:2021-02-21T18:50:52Z,19:22:00,19:25:00,StopPoint:OCETGV-87473207,1,,0,0,
OCESN8692F137930:2021-02-21T18:50:52Z,19:40:00,19:43:00,StopPoint:OCETGV-87473009,2,,0,0,
OCESN8692F137930:2021-02-21T18:50:52Z,20:29:00,20:35:00,StopPoint:OCETGV-87471003,3,,0,0,
OCESN8692F137930:2021-02-21T18:50:52Z,22:05:00,22:05:00,StopPoint:OCETGV-87391003,4,,1,0,
OCESN8692F210753:2021-02-21T18:50:52Z,18:55:00,18:55:00,StopPoint:OCETGV-87473223,0,,0,1,
OCESN8692F210753:2021-02-21T18:50:52Z,19:22:00,19:25:00,StopPoint:OCETGV-87473207,1,,0,0,
OCESN8692F210753:2021-02-21T18:50:52Z,19:40:00,19:43:00,StopPoint:OCETGV-87473009,2,,0,0,
OCESN8692F210753:2021-02-21T18:50:52Z,20:29:00,20:35:00,StopPoint:OCETGV-87471003,3,,0,0,
OCESN8692F210753:2021-02-21T18:50:52Z,22:04:00,22:04:00,StopPoint:OCETGV-87391003,4,,1,0,
OCESN8695F147034:2021-02-19T13:09:32Z,17:36:00,17:36:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8695F147034:2021-02-19T13:09:32Z,19:56:00,20:06:00,StopPoint:OCETGV-87473009,1,,0,0,
OCESN8695F147034:2021-02-19T13:09:32Z,20:21:00,20:24:00,StopPoint:OCETGV-87473207,2,,0,0,
OCESN8695F147034:2021-02-19T13:09:32Z,20:53:00,20:53:00,StopPoint:OCETGV-87473223,3,,1,0,
OCESN8695F205802:2021-02-21T18:50:52Z,17:44:00,17:44:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8695F205802:2021-02-21T18:50:52Z,19:56:00,20:06:00,StopPoint:OCETGV-87473009,1,,0,0,
OCESN8695F205802:2021-02-21T18:50:52Z,20:21:00,20:24:00,StopPoint:OCETGV-87473207,2,,0,0,
OCESN8695F205802:2021-02-21T18:50:52Z,20:53:00,20:53:00,StopPoint:OCETGV-87473223,3,,1,0,
OCESN8701F221133:2021-02-19T13:09:32Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8701F221133:2021-02-19T13:09:32Z,08:25:00,08:32:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8701F221133:2021-02-19T13:09:32Z,09:28:00,09:31:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8701F221133:2021-02-19T13:09:32Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8701F221133:2021-02-19T13:09:32Z,10:31:00,10:31:00,StopPoint:OCETGV INOUI-87474098,4,,1,0,
OCESN8701F221469:2021-02-21T18:50:52Z,06:53:00,06:53:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8701F221469:2021-02-21T18:50:52Z,08:25:00,08:32:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8701F221469:2021-02-21T18:50:52Z,09:28:00,09:31:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8701F221469:2021-02-21T18:50:52Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8701F221469:2021-02-21T18:50:52Z,10:31:00,10:31:00,StopPoint:OCETGV INOUI-87474098,4,,1,0,
OCESN8702F110371:2021-02-19T13:09:32Z,05:12:00,05:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8702F110371:2021-02-19T13:09:32Z,05:23:00,05:25:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8702F110371:2021-02-19T13:09:32Z,05:39:00,05:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8702F110371:2021-02-19T13:09:32Z,05:53:00,05:56:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8702F110371:2021-02-19T13:09:32Z,06:10:00,06:13:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8702F110371:2021-02-19T13:09:32Z,06:24:00,06:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8702F110371:2021-02-19T13:09:32Z,06:52:00,06:54:00,StopPoint:OCETGV INOUI-87471300,6,,0,0,
OCESN8702F110371:2021-02-19T13:09:32Z,07:29:00,07:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8702F110371:2021-02-19T13:09:32Z,09:04:00,09:04:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8702F154940:2021-02-19T13:09:32Z,05:12:00,05:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8702F154940:2021-02-19T13:09:32Z,05:23:00,05:25:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8702F154940:2021-02-19T13:09:32Z,05:39:00,05:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8702F154940:2021-02-19T13:09:32Z,05:53:00,05:56:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8702F154940:2021-02-19T13:09:32Z,06:10:00,06:13:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8702F154940:2021-02-19T13:09:32Z,06:24:00,06:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8702F154940:2021-02-19T13:09:32Z,06:52:00,06:54:00,StopPoint:OCETGV INOUI-87471300,6,,0,0,
OCESN8702F154940:2021-02-19T13:09:32Z,07:29:00,07:35:00,StopPoint:OCETGV INOUI-87471003,7,,0,0,
OCESN8702F154940:2021-02-19T13:09:32Z,09:07:00,09:07:00,StopPoint:OCETGV INOUI-87391003,8,,1,0,
OCESN8702F154941:2021-02-21T18:50:52Z,05:16:00,05:16:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8702F154941:2021-02-21T18:50:52Z,05:27:00,05:29:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8702F154941:2021-02-21T18:50:52Z,05:43:00,05:45:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8702F154941:2021-02-21T18:50:52Z,05:57:00,06:00:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8702F154941:2021-02-21T18:50:52Z,06:14:00,06:17:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8702F154941:2021-02-21T18:50:52Z,06:27:00,06:30:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8702F154941:2021-02-21T18:50:52Z,07:29:00,07:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8702F154941:2021-02-21T18:50:52Z,09:07:00,09:07:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8702F216177:2021-02-19T13:09:32Z,05:16:00,05:16:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8702F216177:2021-02-19T13:09:32Z,05:27:00,05:29:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8702F216177:2021-02-19T13:09:32Z,05:43:00,05:45:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8702F216177:2021-02-19T13:09:32Z,05:57:00,06:00:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8702F216177:2021-02-19T13:09:32Z,06:14:00,06:17:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8702F216177:2021-02-19T13:09:32Z,06:27:00,06:30:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8702F216177:2021-02-19T13:09:32Z,07:29:00,07:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8702F216177:2021-02-19T13:09:32Z,09:04:00,09:04:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8704F154942:2021-02-21T18:50:52Z,06:30:00,06:30:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8704F154942:2021-02-21T18:50:52Z,07:02:00,07:04:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8704F154942:2021-02-21T18:50:52Z,07:28:00,07:31:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8704F154942:2021-02-21T18:50:52Z,08:29:00,08:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8704F154942:2021-02-21T18:50:52Z,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8704F223636:2021-02-21T18:50:52Z,06:30:00,06:30:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8704F223636:2021-02-21T18:50:52Z,07:02:00,07:04:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8704F223636:2021-02-21T18:50:52Z,07:28:00,07:31:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8704F223636:2021-02-21T18:50:52Z,08:29:00,08:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8704F223636:2021-02-21T18:50:52Z,10:02:00,10:02:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8706F152484:2021-02-21T18:50:52Z,07:24:00,07:24:00,StopPoint:OCETGV-87474098,0,,0,1,
OCESN8706F152484:2021-02-21T18:50:52Z,07:56:00,07:59:00,StopPoint:OCETGV-87476002,1,,0,0,
OCESN8706F152484:2021-02-21T18:50:52Z,08:14:00,08:17:00,StopPoint:OCETGV-87476200,2,,0,0,
OCESN8706F152484:2021-02-21T18:50:52Z,08:27:00,08:30:00,StopPoint:OCETGV-87476606,3,,0,0,
OCESN8706F152484:2021-02-21T18:50:52Z,09:29:00,09:35:00,StopPoint:OCETGV-87471003,4,,0,0,
OCESN8706F152484:2021-02-21T18:50:52Z,10:00:00,10:03:00,StopPoint:OCETGV-87478404,5,,0,0,
OCESN8706F152484:2021-02-21T18:50:52Z,11:18:00,11:18:00,StopPoint:OCETGV-87391003,6,,1,0,
OCESN8706F223710:2021-02-20T18:50:55Z,07:24:00,07:24:00,StopPoint:OCETGV-87474098,0,,0,1,
OCESN8706F223710:2021-02-20T18:50:55Z,07:56:00,07:59:00,StopPoint:OCETGV-87476002,1,,0,0,
OCESN8706F223710:2021-02-20T18:50:55Z,08:14:00,08:17:00,StopPoint:OCETGV-87476200,2,,0,0,
OCESN8706F223710:2021-02-20T18:50:55Z,08:27:00,08:30:00,StopPoint:OCETGV-87476606,3,,0,0,
OCESN8706F223710:2021-02-20T18:50:55Z,09:29:00,09:35:00,StopPoint:OCETGV-87471003,4,,0,0,
OCESN8706F223710:2021-02-20T18:50:55Z,10:00:00,10:03:00,StopPoint:OCETGV-87478404,5,,0,0,
OCESN8706F223710:2021-02-20T18:50:55Z,11:16:00,11:16:00,StopPoint:OCETGV-87391003,6,,1,0,
OCESN8707F109819:2021-02-21T18:50:52Z,08:56:00,08:56:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8707F109819:2021-02-21T18:50:52Z,10:24:00,10:24:00,StopPoint:OCETGV-87471003,1,,1,0,
OCESN8707F203571:2021-02-21T18:50:52Z,08:49:00,08:49:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8707F203571:2021-02-21T18:50:52Z,10:25:00,10:29:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8707F203571:2021-02-21T18:50:52Z,11:04:00,11:06:00,StopPoint:OCETGV-87471300,2,,0,0,
OCESN8707F203571:2021-02-21T18:50:52Z,11:29:00,11:32:00,StopPoint:OCETGV-87476606,3,,0,0,
OCESN8707F203571:2021-02-21T18:50:52Z,11:42:00,11:45:00,StopPoint:OCETGV-87476200,4,,0,0,
OCESN8707F203571:2021-02-21T18:50:52Z,12:00:00,12:03:00,StopPoint:OCETGV-87476002,5,,0,0,
OCESN8707F203571:2021-02-21T18:50:52Z,12:27:00,12:29:00,StopPoint:OCETGV-87474155,6,,0,0,
OCESN8707F203571:2021-02-21T18:50:52Z,12:42:00,12:42:00,StopPoint:OCETGV-87474098,7,,1,0,
OCESN8707F223711:2021-02-20T18:50:55Z,08:57:00,08:57:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8707F223711:2021-02-20T18:50:55Z,10:25:00,10:29:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8707F223711:2021-02-20T18:50:55Z,11:04:00,11:06:00,StopPoint:OCETGV-87471300,2,,0,0,
OCESN8707F223711:2021-02-20T18:50:55Z,11:29:00,11:32:00,StopPoint:OCETGV-87476606,3,,0,0,
OCESN8707F223711:2021-02-20T18:50:55Z,11:42:00,11:45:00,StopPoint:OCETGV-87476200,4,,0,0,
OCESN8707F223711:2021-02-20T18:50:55Z,12:00:00,12:03:00,StopPoint:OCETGV-87476002,5,,0,0,
OCESN8707F223711:2021-02-20T18:50:55Z,12:27:00,12:29:00,StopPoint:OCETGV-87474155,6,,0,0,
OCESN8707F223711:2021-02-20T18:50:55Z,12:42:00,12:42:00,StopPoint:OCETGV-87474098,7,,1,0,
OCESN8710F99522:2021-02-19T13:09:32Z,11:35:00,11:35:00,StopPoint:OCETGV-87471003,0,,0,1,
OCESN8710F99522:2021-02-19T13:09:32Z,13:04:00,13:04:00,StopPoint:OCETGV-87391003,1,,1,0,
OCESN8710F183925:2021-02-21T18:50:52Z,09:11:00,09:11:00,StopPoint:OCETGV-87474098,0,,0,1,
OCESN8710F183925:2021-02-21T18:50:52Z,09:22:00,09:24:00,StopPoint:OCETGV-87474155,1,,0,0,
OCESN8710F183925:2021-02-21T18:50:52Z,09:38:00,09:40:00,StopPoint:OCETGV-87476317,2,,0,0,
OCESN8710F183925:2021-02-21T18:50:52Z,09:52:00,09:55:00,StopPoint:OCETGV-87476002,3,,0,0,
OCESN8710F183925:2021-02-21T18:50:52Z,10:10:00,10:13:00,StopPoint:OCETGV-87476200,4,,0,0,
OCESN8710F183925:2021-02-21T18:50:52Z,10:24:00,10:27:00,StopPoint:OCETGV-87476606,5,,0,0,
OCESN8710F183925:2021-02-21T18:50:52Z,10:51:00,10:53:00,StopPoint:OCETGV-87471300,6,,0,0,
OCESN8710F183925:2021-02-21T18:50:52Z,11:29:00,11:35:00,StopPoint:OCETGV-87471003,7,,0,0,
OCESN8710F183925:2021-02-21T18:50:52Z,13:07:00,13:07:00,StopPoint:OCETGV-87391003,8,,1,0,
OCESN8710F221174:2021-02-21T18:50:52Z,09:11:00,09:11:00,StopPoint:OCETGV-87474098,0,,0,1,
OCESN8710F221174:2021-02-21T18:50:52Z,09:22:00,09:24:00,StopPoint:OCETGV-87474155,1,,0,0,
OCESN8710F221174:2021-02-21T18:50:52Z,09:38:00,09:40:00,StopPoint:OCETGV-87476317,2,,0,0,
OCESN8710F221174:2021-02-21T18:50:52Z,09:52:00,09:55:00,StopPoint:OCETGV-87476002,3,,0,0,
OCESN8710F221174:2021-02-21T18:50:52Z,10:10:00,10:13:00,StopPoint:OCETGV-87476200,4,,0,0,
OCESN8710F221174:2021-02-21T18:50:52Z,10:24:00,10:27:00,StopPoint:OCETGV-87476606,5,,0,0,
OCESN8710F221174:2021-02-21T18:50:52Z,10:51:00,10:53:00,StopPoint:OCETGV-87471300,6,,0,0,
OCESN8710F221174:2021-02-21T18:50:52Z,11:29:00,11:35:00,StopPoint:OCETGV-87471003,7,,0,0,
OCESN8710F221174:2021-02-21T18:50:52Z,13:04:00,13:04:00,StopPoint:OCETGV-87391003,8,,1,0,
OCESN8711F222538:2021-02-20T18:50:55Z,10:50:00,10:50:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8711F222538:2021-02-20T18:50:55Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8711F222538:2021-02-20T18:50:55Z,13:26:00,13:30:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8711F222538:2021-02-20T18:50:55Z,13:41:00,13:44:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8711F222538:2021-02-20T18:50:55Z,13:59:00,14:02:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8711F222538:2021-02-20T18:50:55Z,14:13:00,14:15:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8711F222538:2021-02-20T18:50:55Z,14:40:00,14:40:00,StopPoint:OCETGV INOUI-87474098,6,,1,0,
OCESN8711F226151:2021-02-21T18:50:52Z,10:57:00,10:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8711F226151:2021-02-21T18:50:52Z,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8711F226151:2021-02-21T18:50:52Z,13:26:00,13:30:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8711F226151:2021-02-21T18:50:52Z,13:41:00,13:44:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8711F226151:2021-02-21T18:50:52Z,13:59:00,14:02:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8711F226151:2021-02-21T18:50:52Z,14:13:00,14:15:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8711F226151:2021-02-21T18:50:52Z,14:40:00,14:40:00,StopPoint:OCETGV INOUI-87474098,6,,1,0,
OCESN8715F175500:2021-02-21T18:50:52Z,10:56:00,10:56:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8715F175500:2021-02-21T18:50:52Z,12:25:00,12:32:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8715F175500:2021-02-21T18:50:52Z,13:27:00,13:30:00,StopPoint:OCETGV-87476606,2,,0,0,
OCESN8715F175500:2021-02-21T18:50:52Z,13:40:00,13:43:00,StopPoint:OCETGV-87476200,3,,0,0,
OCESN8715F175500:2021-02-21T18:50:52Z,13:59:00,14:02:00,StopPoint:OCETGV-87476002,4,,0,0,
OCESN8715F175500:2021-02-21T18:50:52Z,14:37:00,14:37:00,StopPoint:OCETGV-87474098,5,,1,0,
OCESN8715F203583:2021-02-21T18:50:52Z,10:49:00,10:49:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8715F203583:2021-02-21T18:50:52Z,12:25:00,12:32:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8715F203583:2021-02-21T18:50:52Z,13:27:00,13:30:00,StopPoint:OCETGV-87476606,2,,0,0,
OCESN8715F203583:2021-02-21T18:50:52Z,13:40:00,13:43:00,StopPoint:OCETGV-87476200,3,,0,0,
OCESN8715F203583:2021-02-21T18:50:52Z,13:59:00,14:02:00,StopPoint:OCETGV-87476002,4,,0,0,
OCESN8715F203583:2021-02-21T18:50:52Z,14:37:00,14:37:00,StopPoint:OCETGV-87474098,5,,1,0,
OCESN8715F203584:2021-02-19T13:09:32Z,10:49:00,10:49:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8715F203584:2021-02-19T13:09:32Z,12:25:00,12:29:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8715F203584:2021-02-19T13:09:32Z,13:27:00,13:30:00,StopPoint:OCETGV-87476606,2,,0,0,
OCESN8715F203584:2021-02-19T13:09:32Z,13:40:00,13:43:00,StopPoint:OCETGV-87476200,3,,0,0,
OCESN8715F203584:2021-02-19T13:09:32Z,13:59:00,14:02:00,StopPoint:OCETGV-87476002,4,,0,0,
OCESN8715F203584:2021-02-19T13:09:32Z,14:37:00,14:37:00,StopPoint:OCETGV-87474098,5,,1,0,
OCESN8715F215853:2021-02-19T13:09:32Z,10:57:00,10:57:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8715F215853:2021-02-19T13:09:32Z,12:25:00,12:29:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8715F215853:2021-02-19T13:09:32Z,13:27:00,13:30:00,StopPoint:OCETGV-87476606,2,,0,0,
OCESN8715F215853:2021-02-19T13:09:32Z,13:40:00,13:43:00,StopPoint:OCETGV-87476200,3,,0,0,
OCESN8715F215853:2021-02-19T13:09:32Z,13:59:00,14:02:00,StopPoint:OCETGV-87476002,4,,0,0,
OCESN8715F215853:2021-02-19T13:09:32Z,14:37:00,14:37:00,StopPoint:OCETGV-87474098,5,,1,0,
OCESN8715F218839:2021-02-21T18:50:52Z,10:57:00,10:57:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8715F218839:2021-02-21T18:50:52Z,12:25:00,12:32:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8715F218839:2021-02-21T18:50:52Z,13:27:00,13:30:00,StopPoint:OCETGV-87476606,2,,0,0,
OCESN8715F218839:2021-02-21T18:50:52Z,13:40:00,13:43:00,StopPoint:OCETGV-87476200,3,,0,0,
OCESN8715F218839:2021-02-21T18:50:52Z,13:59:00,14:02:00,StopPoint:OCETGV-87476002,4,,0,0,
OCESN8715F218839:2021-02-21T18:50:52Z,14:37:00,14:37:00,StopPoint:OCETGV-87474098,5,,1,0,
OCESN8715F224143:2021-02-21T18:50:52Z,10:57:00,10:57:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8715F224143:2021-02-21T18:50:52Z,12:25:00,12:32:00,StopPoint:OCETGV-87471003,1,,0,0,
OCESN8715F224143:2021-02-21T18:50:52Z,13:27:00,13:30:00,StopPoint:OCETGV-87476606,2,,0,0,
OCESN8715F224143:2021-02-21T18:50:52Z,13:40:00,13:43:00,StopPoint:OCETGV-87476200,3,,0,0,
OCESN8715F224143:2021-02-21T18:50:52Z,13:59:00,14:02:00,StopPoint:OCETGV-87476002,4,,0,0,
OCESN8715F224143:2021-02-21T18:50:52Z,14:37:00,14:37:00,StopPoint:OCETGV-87474098,5,,1,0,
OCESN8719F121438:2021-02-19T18:51:30Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8719F121438:2021-02-19T18:51:30Z,14:25:00,14:32:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8719F121438:2021-02-19T18:51:30Z,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8719F121438:2021-02-19T18:51:30Z,15:40:00,15:43:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8719F121438:2021-02-19T18:51:30Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8719F121438:2021-02-19T18:51:30Z,16:37:00,16:37:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8719F126626:2021-02-21T18:50:52Z,12:56:00,12:56:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8719F126626:2021-02-21T18:50:52Z,14:23:00,14:31:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8719F126626:2021-02-21T18:50:52Z,15:26:00,15:29:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8719F126626:2021-02-21T18:50:52Z,15:39:00,15:42:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8719F126626:2021-02-21T18:50:52Z,15:57:00,16:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8719F126626:2021-02-21T18:50:52Z,16:34:00,16:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8719F147569:2021-02-20T18:50:55Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8719F147569:2021-02-20T18:50:55Z,14:23:00,14:31:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8719F147569:2021-02-20T18:50:55Z,15:26:00,15:29:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8719F147569:2021-02-20T18:50:55Z,15:39:00,15:42:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8719F147569:2021-02-20T18:50:55Z,15:57:00,16:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8719F147569:2021-02-20T18:50:55Z,16:34:00,16:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8719F147570:2021-02-20T18:50:55Z,12:50:00,12:50:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8719F147570:2021-02-20T18:50:55Z,14:25:00,14:32:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8719F147570:2021-02-20T18:50:55Z,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8719F147570:2021-02-20T18:50:55Z,15:40:00,15:43:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8719F147570:2021-02-20T18:50:55Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8719F147570:2021-02-20T18:50:55Z,16:37:00,16:37:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8720F150049:2021-02-21T18:50:52Z,11:21:00,11:21:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F150049:2021-02-21T18:50:52Z,11:53:00,11:55:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F150049:2021-02-21T18:50:52Z,12:11:00,12:17:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8720F150049:2021-02-21T18:50:52Z,12:28:00,12:31:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8720F150049:2021-02-21T18:50:52Z,13:29:00,13:35:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN8720F150049:2021-02-21T18:50:52Z,15:02:00,15:02:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8720F157237:2021-02-19T18:51:30Z,11:30:00,11:30:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F157237:2021-02-19T18:51:30Z,12:02:00,12:04:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F157237:2021-02-19T18:51:30Z,12:28:00,12:31:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F157237:2021-02-19T18:51:30Z,13:29:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8720F157237:2021-02-19T18:51:30Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
